season_year,date,tmin,tmax,tavg,rain,chill_day,forcing_day,sun_hours_day,chill_accum,forcing_accum,frost_flag,heat_flag,rain_flag,no_bee_flight,precip_accum,temp_accum,sun_hours_accum
1986,1986-03-11,0.0,7.1,3.595833333333333,0.0,23,11,7,1540,1084,0,0,0,0,321.8,212.17916666666667,517
1986,1986-03-12,-0.2,4.6,2.183333333333333,0.0,22,7,7,1562,1091,0,0,0,0,321.8,214.3625,524
1986,1986-03-13,-0.6,7.0,2.7875,0.0,17,10,8,1579,1101,0,0,0,0,321.8,217.15,532
1986,1986-03-14,2.3,8.5,5.166666666666667,0.0,18,16,5,1597,1117,0,0,0,0,321.8,222.31666666666666,537
1986,1986-03-15,5.1,8.8,6.575,0.0,17,24,6,1614,1141,0,0,0,0,321.8,228.89166666666668,543
1986,1986-03-16,2.0,8.3,4.820833333333334,2.3,20,17,7,1634,1158,0,0,1,1,324.1,233.7125,550
1986,1986-03-17,-1.4,8.1,3.7875,0.0,15,12,9,1649,1170,0,0,0,0,324.1,237.5,559
1986,1986-03-18,1.1,8.1,4.679166666666666,3.6,18,16,7,1667,1186,0,0,1,1,327.7,242.17916666666667,566
1986,1986-03-19,-0.6,8.0,3.920833333333333,0.0,18,11,10,1685,1197,0,0,0,0,327.7,246.1,576
1986,1986-03-20,1.5,7.3,4.529166666666667,5.8,22,18,9,1707,1215,0,0,2,1,333.5,250.62916666666666,585
1986,1986-03-21,1.4,8.6,4.75,0.1,18,15,10,1725,1230,0,0,0,0,333.6,255.37916666666666,595
1986,1986-03-22,4.4,9.0,7.191666666666666,2.8,10,24,6,1735,1254,0,0,1,1,336.4,262.5708333333333,601
1986,1986-03-23,2.4,8.9,4.7875000000000005,5.6000000000000005,21,14,10,1756,1268,0,0,2,1,342.0,267.35833333333335,611
1986,1986-03-24,-0.2,5.1,1.95,16.900000000000002,23,2,8,1779,1270,0,0,2,1,358.9,269.30833333333334,619
1986,1986-03-25,-0.8,6.3,2.2416666666666667,3.0,17,8,9,1796,1278,0,0,1,1,361.9,271.55,628
1986,1986-03-26,-0.1,7.5,3.6374999999999997,2.5,22,14,9,1818,1292,0,0,1,1,364.4,275.1875,637
1986,1986-03-27,3.7,8.4,6.4875,6.9,14,24,10,1832,1316,0,0,2,1,371.3,281.675,647
1986,1986-03-28,2.3,6.9,4.354166666666667,11.5,24,18,10,1856,1334,0,0,2,1,382.8,286.02916666666664,657
1986,1986-03-29,0.5,6.6,3.4499999999999997,4.4,24,9,10,1880,1343,0,0,1,1,387.2,289.4791666666667,667
1986,1986-03-30,0.3,5.5,2.4375,4.6,24,7,7,1904,1350,0,0,1,1,391.8,291.9166666666667,674
1986,1986-03-31,0.7,5.7,3.483333333333333,2.8000000000000003,24,10,11,1928,1360,0,0,1,1,394.6,295.4,685
1986,1986-04-01,-0.2,6.8,3.2583333333333333,2.9,23,10,11,1951,1370,0,0,1,1,397.5,298.65833333333336,696
1986,1986-04-02,-1.2,5.4,1.9458333333333335,4.1,15,9,10,1966,1379,0,0,1,1,401.6,300.6041666666667,706
1986,1986-04-03,-4.1,6.5,1.4333333333333333,4.4,15,9,10,1981,1388,1,0,1,1,406.0,302.0375,716
1986,1986-04-04,-2.7,6.5,1.8458333333333332,0.1,15,9,11,1996,1397,1,0,0,0,406.1,303.8833333333333,727
1986,1986-04-05,-3.1,5.9,1.6291666666666667,1.1,16,9,11,2012,1406,1,0,1,1,407.2,305.5125,738
1986,1986-04-06,-1.5,4.9,1.3458333333333332,3.3,15,6,10,2027,1412,0,0,1,1,410.5,306.85833333333335,748
1986,1986-04-07,-2.6,3.5,0.3541666666666667,7.8,15,1,8,2042,1413,1,0,2,1,418.3,307.2125,756
1986,1986-04-08,0.2,2.6,1.2125000000000001,6.1,24,0,6,2066,1413,0,0,2,1,424.4,308.425,762
1986,1986-04-09,0.4,6.0,2.775,0.30000000000000004,24,9,11,2090,1422,0,0,0,0,424.7,311.2,773
1986,1986-04-10,-1.1,4.5,1.5916666666666668,0.0,21,5,11,2111,1427,0,0,0,0,424.7,312.7916666666667,784
1986,1986-04-11,-2.5,3.7,0.7583333333333333,0.0,15,3,10,2126,1430,1,0,0,0,424.7,313.55,794
1986,1986-04-12,-0.1,7.4,3.920833333333333,1.8,19,12,11,2145,1442,0,0,1,1,426.5,317.47083333333336,805
1986,1986-04-13,-1.6,5.7,2.558333333333333,5.4,17,11,10,2162,1453,0,0,2,1,431.9,320.02916666666664,815
1986,1986-04-14,2.3,8.0,4.379166666666666,9.6,21,12,10,2183,1465,0,0,2,1,441.5,324.40833333333336,825
1986,1986-04-15,2.0,8.5,4.55,7.4,19,12,11,2202,1477,0,0,2,1,448.9,328.9583333333333,836
1986,1986-04-16,0.4,6.5,3.420833333333333,5.3,24,11,10,2226,1488,0,0,2,1,454.2,332.37916666666666,846
1986,1986-04-17,1.6,5.8,3.5666666666666664,3.1,24,10,11,2250,1498,0,0,1,1,457.3,335.9458333333333,857
1986,1986-04-18,-0.6,7.1,3.3000000000000003,1.2,20,11,12,2270,1509,0,0,1,1,458.5,339.24583333333334,869
1986,1986-04-19,1.1,6.9,4.029166666666667,4.6,24,16,9,2294,1525,0,0,1,1,463.1,343.275,878
1986,1986-04-20,3.1,9.3,6.6499999999999995,6.6000000000000005,17,22,10,2311,1547,0,0,2,1,469.7,349.925,888
1986,1986-04-21,2.0,4.8,3.375,11.7,24,11,10,2335,1558,0,0,2,1,481.4,353.3,898
1986,1986-04-22,2.1,7.8,4.495833333333334,8.0,20,13,10,2355,1571,0,0,2,1,489.4,357.79583333333335,908
1986,1986-04-23,0.7,8.9,4.820833333333334,6.9,16,15,10,2371,1586,0,0,2,1,496.3,362.6166666666667,918
1986,1986-04-24,1.4,9.2,5.304166666666666,8.2,15,15,12,2386,1601,0,0,2,1,504.5,367.92083333333335,930
1986,1986-04-25,0.3,10.8,5.683333333333334,0.1,14,15,11,2400,1616,0,0,0,0,504.6,373.6041666666667,941
1986,1986-04-26,0.7,12.4,6.633333333333333,0.0,12,16,12,2412,1632,0,0,0,0,504.6,380.2375,953
1986,1986-04-27,0.3,11.0,5.8625,0.1,13,17,12,2425,1649,0,0,0,0,504.7,386.1,965
1986,1986-04-28,1.4,8.6,5.191666666666666,0.9,15,16,7,2440,1665,0,0,0,0,505.6,391.2916666666667,972
1986,1986-04-29,1.3,9.1,5.520833333333333,0.5,15,16,12,2455,1681,0,0,0,0,506.1,396.8125,984
1986,1986-04-30,2.8,11.2,7.016666666666667,0.0,12,18,12,2467,1699,0,0,0,0,506.1,403.82916666666665,996
1986,1986-05-01,3.4,13.8,8.583333333333334,0.0,10,23,12,2477,1722,0,0,0,0,506.1,412.4125,1008
1986,1986-05-02,1.9,15.6,10.091666666666667,2.5999999999999996,7,20,12,2484,1742,0,0,1,1,508.7,422.50416666666666,1020
1986,1986-05-03,5.1,8.7,6.691666666666666,2.0,15,24,10,2499,1766,0,0,1,1,510.7,429.1958333333333,1030
1986,1986-05-04,5.0,9.4,6.7749999999999995,12.1,14,24,11,2513,1790,0,0,2,1,522.8,435.9708333333333,1041
1986,1986-05-05,5.2,11.0,7.2124999999999995,8.7,14,24,11,2527,1814,0,0,2,1,531.5,443.18333333333334,1052
1986,1986-05-06,5.2,11.6,8.075000000000001,0.9,10,24,11,2537,1838,0,0,0,0,532.4,451.2583333333333,1063
1986,1986-05-07,4.4,10.7,7.395833333333333,7.4,12,24,12,2549,1862,0,0,2,1,539.8,458.65416666666664,1075
1986,1986-05-08,5.4,11.5,8.166666666666666,5.6,10,24,12,2559,1886,0,0,2,1,545.4,466.8208333333333,1087
1986,1986-05-09,3.6,11.4,8.479166666666666,0.7,7,24,4,2566,1910,0,0,0,0,546.1,475.3,1091
1986,1986-05-10,8.7,12.7,10.487499999999999,1.7000000000000002,0,24,10,2566,1934,0,0,1,1,547.8,485.7875,1101
1986,1986-05-11,8.0,12.3,9.879166666666666,2.8,0,24,11,2566,1958,0,0,1,1,550.6,495.6666666666667,1112
1986,1986-05-12,6.8,11.8,9.583333333333334,1.2000000000000002,2,24,9,2568,1982,0,0,1,1,551.8,505.25,1121
1986,1986-05-13,5.4,10.6,7.866666666666667,1.3,11,24,12,2579,2006,0,0,1,1,553.1,513.1166666666667,1133
1986,1986-05-14,4.3,8.9,6.554166666666667,12.7,13,24,12,2592,2030,0,0,2,1,565.8,519.6708333333333,1145
1986,1986-05-15,2.6,9.9,6.295833333333333,1.1,14,21,13,2606,2051,0,0,1,1,566.9,525.9666666666667,1158
1986,1986-05-16,1.1,13.0,7.966666666666666,0.0,10,18,13,2616,2069,0,0,0,0,566.9,533.9333333333333,1171
1986,1986-05-17,5.0,12.2,9.1,11.299999999999999,6,24,0,2622,2093,0,0,2,1,578.2,543.0333333333333,1171
1986,1986-05-18,7.6,13.3,10.4875,0.4,0,24,11,2622,2117,0,0,0,0,578.6,553.5208333333334,1182
1986,1986-05-19,5.5,15.7,11.370833333333332,0.4,6,24,12,2628,2141,0,0,0,0,579.0,564.8916666666667,1194
1986,1986-05-20,7.8,16.5,12.258333333333333,22.1,0,24,11,2628,2165,0,0,2,1,601.1,577.15,1205
1986,1986-05-21,6.1,11.1,8.5375,6.5,3,24,9,2631,2189,0,0,2,1,607.6,585.6875,1214
1986,1986-05-22,5.9,11.9,8.683333333333334,0.5,7,24,13,2638,2213,0,0,0,0,608.1,594.3708333333333,1227
1986,1986-05-23,6.9,13.0,9.625,0.5,2,24,13,2640,2237,0,0,0,0,608.6,603.9958333333333,1240
1986,1986-05-24,6.5,12.4,9.549999999999999,0.9,6,24,12,2646,2261,0,0,0,0,609.5,613.5458333333333,1252
1986,1986-05-25,8.9,11.8,10.141666666666667,0.0,0,24,7,2646,2285,0,0,0,0,609.5,623.6875,1259
1986,1986-05-26,5.8,13.4,10.0,0.0,2,24,11,2648,2309,0,0,0,0,609.5,633.6875,1270
1986,1986-05-27,5.6,11.7,8.991666666666667,0.1,6,24,12,2654,2333,0,0,0,0,609.6,642.6791666666667,1282
1986,1986-05-28,4.7,10.8,7.7749999999999995,3.3,10,24,13,2664,2357,0,0,1,1,612.9,650.4541666666667,1295
1986,1986-05-29,4.4,11.2,7.95,0.30000000000000004,9,24,13,2673,2381,0,0,0,0,613.2,658.4041666666667,1308
1986,1986-05-30,2.1,12.8,8.291666666666666,1.3,8,20,12,2681,2401,0,0,1,1,614.5,666.6958333333333,1320
1986,1986-05-31,6.8,13.3,9.7875,5.1,3,24,7,2684,2425,0,0,2,1,619.6,676.4833333333333,1327
1986,1986-06-01,10.4,14.7,12.195833333333333,0.5,0,24,11,2684,2449,0,0,0,0,620.1,688.6791666666667,1338
1986,1986-06-02,10.1,15.7,12.987499999999999,0.0,0,24,11,2684,2473,0,0,0,0,620.1,701.6666666666666,1349
1986,1986-06-03,7.1,13.0,10.433333333333334,0.8,0,24,9,2684,2497,0,0,0,0,620.9,712.1,1358
1986,1986-06-04,5.6,10.4,8.1625,0.1,8,24,12,2692,2521,0,0,0,0,621.0,720.2625,1370
1986,1986-06-05,5.3,11.9,8.508333333333335,0.2,7,24,13,2699,2545,0,0,0,0,621.2,728.7708333333334,1383
1986,1986-06-06,3.5,12.2,8.291666666666666,0.0,8,24,12,2707,2569,0,0,0,0,621.2,737.0625,1395
1986,1986-06-07,2.7,13.4,8.595833333333333,0.0,9,21,12,2716,2590,0,0,0,0,621.2,745.6583333333333,1407
1986,1986-06-08,5.3,13.6,9.670833333333333,0.0,7,24,13,2723,2614,0,0,0,0,621.2,755.3291666666667,1420
1986,1986-06-09,9.4,12.7,11.245833333333332,6.6000000000000005,0,24,4,2723,2638,0,0,2,1,627.8,766.575,1424
1986,1986-06-10,6.6,11.3,9.445833333333335,20.900000000000002,3,24,12,2726,2662,0,0,2,1,648.7,776.0208333333334,1436
1986,1986-06-11,6.0,13.6,9.558333333333334,0.9,8,24,13,2734,2686,0,0,0,0,649.6,785.5791666666667,1449
1986,1986-06-12,6.2,14.9,11.045833333333334,0.2,5,24,14,2739,2710,0,0,0,0,649.8,796.625,1463
1986,1986-06-13,9.9,16.6,13.316666666666668,0.0,0,24,13,2739,2734,0,0,0,0,649.8,809.9416666666666,1476
1986,1986-06-14,7.2,20.8,15.0,0.0,0,24,13,2739,2758,0,0,0,0,649.8,824.9416666666666,1489
1986,1986-06-15,9.4,20.8,15.820833333333333,0.0,0,24,14,2739,2782,0,0,0,0,649.8,840.7625,1503
1986,1986-06-16,12.3,23.1,17.895833333333332,0.0,0,24,13,2739,2806,0,0,0,0,649.8,858.6583333333333,1516
1986,1986-06-17,9.4,15.3,13.504166666666668,0.0,0,24,9,2739,2830,0,0,0,0,649.8,872.1625,1525
1986,1986-06-18,7.7,15.3,11.875,0.0,0,24,12,2739,2854,0,0,0,0,649.8,884.0375,1537
1986,1986-06-19,7.5,17.6,13.829166666666666,0.30000000000000004,0,24,13,2739,2878,0,0,0,0,650.1,897.8666666666667,1550
1986,1986-06-20,8.5,16.8,12.141666666666666,0.0,0,24,13,2739,2902,0,0,0,0,650.1,910.0083333333333,1563
1986,1986-06-21,6.6,17.9,12.012500000000001,0.0,3,24,13,2742,2926,0,0,0,0,650.1,922.0208333333334,1576
1986,1986-06-22,7.7,14.3,11.141666666666666,0.9,0,24,11,2742,2950,0,0,0,0,651.0,933.1625,1587
1986,1986-06-23,10.1,14.9,12.395833333333334,2.0,0,24,11,2742,2974,0,0,1,1,653.0,945.5583333333333,1598
1986,1986-06-24,10.1,16.1,12.833333333333334,4.0,0,24,13,2742,2998,0,0,1,1,657.0,958.3916666666667,1611
1986,1986-06-25,11.6,19.4,15.4375,0.1,0,24,13,2742,3022,0,0,0,0,657.1,973.8291666666667,1624
1986,1986-06-26,11.8,22.4,17.6375,0.0,0,24,13,2742,3046,0,0,0,0,657.1,991.4666666666667,1637
1986,1986-06-27,13.5,23.6,19.129166666666666,1.9000000000000001,0,24,12,2742,3070,0,0,1,1,659.0,1010.5958333333333,1649
1986,1986-06-28,15.0,23.4,19.575,2.3,0,24,13,2742,3094,0,0,1,1,661.3,1030.1708333333333,1662
1986,1986-06-29,13.8,23.1,18.304166666666667,0.1,0,24,13,2742,3118,0,0,0,0,661.4,1048.475,1675
1986,1986-06-30,10.8,21.4,15.679166666666667,1.4,0,24,13,2742,3142,0,0,1,1,662.8,1064.1541666666667,1688
1986,1986-07-01,9.8,19.5,14.695833333333333,0.0,0,24,13,2742,3166,0,0,0,0,662.8,1078.85,1701
1986,1986-07-02,10.0,19.3,14.945833333333333,0.0,0,24,13,2742,3190,0,0,0,0,662.8,1093.7958333333333,1714
1986,1986-07-03,10.3,18.2,14.225,0.0,0,24,13,2742,3214,0,0,0,0,662.8,1108.0208333333333,1727
1986,1986-07-04,11.8,17.5,14.091666666666667,0.1,0,24,9,2742,3238,0,0,0,0,662.9,1122.1125,1736
1986,1986-07-05,11.1,15.7,13.083333333333334,3.6,0,24,9,2742,3262,0,0,1,1,666.5,1135.1958333333332,1745
1986,1986-07-06,9.5,16.7,13.204166666666666,0.9,0,24,13,2742,3286,0,0,0,0,667.4,1148.4,1758
1986,1986-07-07,9.5,15.3,12.329166666666666,0.2,0,24,12,2742,3310,0,0,0,0,667.6,1160.7291666666667,1770
1986,1986-07-08,9.0,16.3,12.975,1.7000000000000002,0,24,12,2742,3334,0,0,1,1,669.3,1173.7041666666667,1782
1986,1986-07-09,5.1,14.6,10.975,0.0,4,24,12,2746,3358,0,0,0,0,669.3,1184.6791666666666,1794
1986,1986-07-10,11.8,16.0,13.729166666666666,1.8,0,24,11,2746,3382,0,0,1,1,671.1,1198.4083333333333,1805
1986,1986-07-11,12.5,15.8,13.808333333333332,7.0,0,24,7,2746,3406,0,0,2,1,678.1,1212.2166666666667,1812
1986,1986-07-12,11.7,17.9,14.633333333333333,3.2,0,24,11,2746,3430,0,0,1,1,681.3,1226.85,1823
1986,1986-07-13,10.2,19.4,15.316666666666668,0.30000000000000004,0,24,13,2746,3454,0,0,0,0,681.6,1242.1666666666667,1836
1986,1986-07-14,13.9,22.9,18.245833333333334,0.6000000000000001,0,24,12,2746,3478,0,0,0,0,682.2,1260.4125,1848
1986,1986-07-15,14.4,23.2,18.825,0.30000000000000004,0,24,13,2746,3502,0,0,0,0,682.5,1279.2375,1861
1986,1986-07-16,12.4,20.9,16.841666666666665,0.0,0,24,12,2746,3526,0,0,0,0,682.5,1296.0791666666667,1873
1986,1986-07-17,10.1,15.9,13.054166666666667,0.0,0,24,12,2746,3550,0,0,0,0,682.5,1309.1333333333332,1885
1986,1986-07-18,8.0,15.4,12.295833333333334,0.0,0,24,12,2746,3574,0,0,0,0,682.5,1321.4291666666666,1897
1986,1986-07-19,7.1,17.2,12.862499999999999,0.0,0,24,13,2746,3598,0,0,0,0,682.5,1334.2916666666667,1910
1986,1986-07-20,10.3,16.6,13.716666666666667,0.30000000000000004,0,24,12,2746,3622,0,0,0,0,682.8,1348.0083333333332,1922
1986,1986-07-21,9.2,17.7,13.4375,0.30000000000000004,0,24,11,2746,3646,0,0,0,0,683.1,1361.4458333333332,1933
1986,1986-07-22,9.4,15.1,12.204166666666666,0.0,0,24,13,2746,3670,0,0,0,0,683.1,1373.65,1946
1986,1986-07-23,9.0,13.7,11.020833333333334,1.6,0,24,12,2746,3694,0,0,1,1,684.7,1384.6708333333333,1958
1986,1986-07-24,6.9,16.4,12.308333333333332,0.9,1,24,11,2747,3718,0,0,0,0,685.6,1396.9791666666667,1969
1986,1986-07-25,13.1,17.5,14.908333333333333,0.2,0,24,9,2747,3742,0,0,0,0,685.8,1411.8875,1978
1986,1986-07-26,10.8,17.1,13.987499999999999,0.7,0,24,10,2747,3766,0,0,0,0,686.5,1425.875,1988
1986,1986-07-27,10.5,17.5,14.183333333333332,0.0,0,24,12,2747,3790,0,0,0,0,686.5,1440.0583333333334,2000
1986,1986-07-28,12.9,16.7,15.0,3.5,0,24,5,2747,3814,0,0,1,1,690.0,1455.0583333333334,2005
1986,1986-07-29,9.9,15.1,13.5375,0.0,0,24,11,2747,3838,0,0,0,0,690.0,1468.5958333333333,2016
1986,1986-07-30,8.7,14.0,11.8375,8.7,0,24,3,2747,3862,0,0,2,1,698.7,1480.4333333333334,2019
1986,1986-07-31,9.4,14.1,12.245833333333332,1.6,0,24,11,2747,3886,0,0,1,1,700.3,1492.6791666666666,2030
1986,1986-08-01,5.6,14.5,11.441666666666668,4.4,3,24,9,2750,3910,0,0,1,1,704.7,1504.1208333333334,2039
1986,1986-08-02,10.4,16.0,13.170833333333334,0.1,0,24,12,2750,3934,0,0,0,0,704.8,1517.2916666666667,2051
1986,1986-08-03,7.7,14.2,11.225,2.7,0,24,11,2750,3958,0,0,1,1,707.5,1528.5166666666667,2062
1986,1986-08-04,4.5,16.1,10.533333333333333,6.1000000000000005,7,24,11,2757,3982,0,0,2,1,713.6,1539.05,2073
1986,1986-08-05,8.4,15.0,11.895833333333334,1.1,0,24,11,2757,4006,0,0,1,1,714.7,1550.9458333333332,2084
1986,1986-08-06,10.9,16.1,12.795833333333334,6.2,0,24,10,2757,4030,0,0,2,1,720.9,1563.7416666666666,2094
1986,1986-08-07,10.9,15.3,13.020833333333334,0.4,0,24,11,2757,4054,0,0,0,0,721.3,1576.7625,2105
1986,1986-08-08,10.6,16.5,12.950000000000001,0.0,0,24,11,2757,4078,0,0,0,0,721.3,1589.7125,2116
1986,1986-08-09,8.6,16.0,12.875,1.9,0,24,11,2757,4102,0,0,1,1,723.2,1602.5875,2127
1986,1986-08-10,9.9,17.5,13.841666666666667,12.200000000000001,0,24,10,2757,4126,0,0,2,1,735.4,1616.4291666666666,2137
1986,1986-08-11,11.6,13.8,12.666666666666666,0.4,0,24,3,2757,4150,0,0,0,0,735.8,1629.0958333333333,2140
1986,1986-08-12,11.0,15.7,12.945833333333333,0.39999999999999997,0,24,8,2757,4174,0,0,0,0,736.2,1642.0416666666667,2148
1986,1986-08-13,11.9,15.5,13.716666666666667,3.0,0,24,8,2757,4198,0,0,1,1,739.2,1655.7583333333332,2156
1986,1986-08-14,10.4,15.3,13.3125,0.1,0,24,10,2757,4222,0,0,0,0,739.3,1669.0708333333332,2166
1986,1986-08-15,9.8,13.8,11.833333333333334,0.8,0,24,12,2757,4246,0,0,0,0,740.1,1680.9041666666667,2178
1986,1986-08-16,7.9,15.0,11.695833333333333,0.0,0,24,12,2757,4270,0,0,0,0,740.1,1692.6,2190
1986,1986-08-17,8.6,16.6,13.075000000000001,0.2,0,24,11,2757,4294,0,0,0,0,740.3,1705.675,2201
1986,1986-08-18,8.4,11.4,10.429166666666667,4.7,0,24,7,2757,4318,0,0,1,1,745.0,1716.1041666666667,2208
1986,1986-08-19,6.0,13.7,10.020833333333334,0.4,5,24,12,2762,4342,0,0,0,0,745.4,1726.125,2220
1986,1986-08-20,5.3,15.3,11.058333333333332,0.0,6,24,12,2768,4366,0,0,0,0,745.4,1737.1833333333334,2232
1986,1986-08-21,8.4,14.0,11.466666666666667,3.3,0,24,8,2768,4390,0,0,1,1,748.7,1748.65,2240
1986,1986-08-22,10.4,15.4,12.191666666666668,11.0,0,24,8,2768,4414,0,0,2,1,759.7,1760.8416666666667,2248
1986,1986-08-23,7.5,13.8,10.716666666666667,3.9,0,24,10,2768,4438,0,0,1,1,763.6,1771.5583333333334,2258
1986,1986-08-24,8.0,14.7,11.266666666666666,0.3,0,24,11,2768,4462,0,0,0,0,763.9,1782.825,2269
1986,1986-08-25,8.6,12.7,10.6625,48.0,0,24,0,2768,4486,0,0,2,1,811.9,1793.4875,2269
1986,1986-08-26,8.6,12.7,11.112499999999999,4.6,0,24,7,2768,4510,0,0,1,1,816.5,1804.6,2276
1986,1986-08-27,6.6,12.4,9.516666666666667,0.8,1,24,11,2769,4534,0,0,0,0,817.3,1814.1166666666666,2287
1986,1986-08-28,5.9,13.0,9.329166666666667,1.0,6,24,11,2775,4558,0,0,1,1,818.3,1823.4458333333332,2298
1986,1986-08-29,6.9,12.0,9.229166666666666,0.0,6,24,10,2781,4582,0,0,0,0,818.3,1832.675,2308
1986,1986-08-30,6.8,12.8,9.7125,1.4000000000000001,5,24,10,2786,4606,0,0,1,1,819.7,1842.3875,2318
1986,1986-08-31,5.0,13.3,9.320833333333333,0.0,6,24,11,2792,4630,0,0,0,0,819.7,1851.7083333333333,2329
1986,1986-09-01,8.6,15.1,11.762500000000001,0.0,0,24,8,2792,4654,0,0,0,0,819.7,1863.4708333333333,2337
1986,1986-09-02,9.8,15.6,12.549999999999999,0.3,0,24,10,2792,4678,0,0,0,0,820.0,1876.0208333333333,2347
1986,1986-09-03,6.6,13.4,10.549999999999999,3.9,1,24,11,2793,4702,0,0,1,1,823.9,1886.5708333333332,2358
1986,1986-09-04,2.3,14.6,9.129166666666666,0.0,8,21,11,2801,4723,0,0,0,0,823.9,1895.7,2369
1986,1986-09-05,4.5,13.4,9.275,0.0,7,24,10,2808,4747,0,0,0,0,823.9,1904.975,2379
1986,1986-09-06,6.3,12.6,9.5375,0.6,5,24,9,2813,4771,0,0,0,0,824.5,1914.5125,2388
1986,1986-09-07,5.9,14.1,9.595833333333333,0.0,7,24,11,2820,4795,0,0,0,0,824.5,1924.1083333333333,2399
1986,1986-09-08,7.1,12.6,10.258333333333333,0.0,0,24,10,2820,4819,0,0,0,0,824.5,1934.3666666666666,2409
1986,1986-09-09,5.5,13.0,9.558333333333334,0.0,5,24,10,2825,4843,0,0,0,0,824.5,1943.925,2419
1986,1986-09-10,5.1,13.5,9.529166666666667,0.6000000000000001,7,24,10,2832,4867,0,0,0,0,825.1,1953.4541666666667,2429
1986,1986-09-11,7.5,13.4,10.1,1.5,0,24,10,2832,4891,0,0,1,1,826.6,1963.5541666666666,2439
1986,1986-09-12,6.3,11.8,9.137500000000001,0.0,2,24,9,2834,4915,0,0,0,0,826.6,1972.6916666666666,2448
1986,1986-09-13,3.8,10.9,7.129166666666666,12.299999999999999,9,24,7,2843,4939,0,0,2,1,838.9,1979.8208333333332,2455
1986,1986-09-14,6.0,12.1,8.816666666666666,0.2,6,24,10,2849,4963,0,0,0,0,839.1,1988.6375,2465
1986,1986-09-15,3.8,10.4,7.25,0.0,12,24,8,2861,4987,0,0,0,0,839.1,1995.8875,2473
1986,1986-09-16,2.3,11.2,7.379166666666666,0.0,11,21,10,2872,5008,0,0,0,0,839.1,2003.2666666666667,2483
1986,1986-09-17,1.6,11.4,7.295833333333333,0.2,10,20,10,2882,5028,0,0,0,0,839.3,2010.5625,2493
1986,1986-09-18,3.8,10.7,7.079166666666667,0.0,13,24,10,2895,5052,0,0,0,0,839.3,2017.6416666666667,2503
1986,1986-09-19,1.9,13.1,7.4624999999999995,0.0,12,16,10,2907,5068,0,0,0,0,839.3,2025.1041666666667,2513
1986,1986-09-20,0.5,16.5,9.004166666666666,0.0,10,19,10,2917,5087,0,0,0,0,839.3,2034.1083333333333,2523
1986,1986-09-21,5.6,15.3,9.629166666666666,0.0,9,24,9,2926,5111,0,0,0,0,839.3,2043.7375,2532
1986,1986-09-22,5.1,15.8,10.049999999999999,0.0,7,24,9,2933,5135,0,0,0,0,839.3,2053.7875,2541
1986,1986-09-23,6.5,14.8,10.495833333333334,0.0,6,24,10,2939,5159,0,0,0,0,839.3,2064.2833333333333,2551
1986,1986-09-24,7.9,12.6,10.275,0.0,0,24,8,2939,5183,0,0,0,0,839.3,2074.5583333333334,2559
1986,1986-09-25,5.4,11.2,8.470833333333333,0.0,7,24,8,2946,5207,0,0,0,0,839.3,2083.0291666666667,2567
1986,1986-09-26,6.5,13.2,9.745833333333334,0.0,1,24,8,2947,5231,0,0,0,0,839.3,2092.775,2575
1986,1986-09-27,6.1,13.7,10.420833333333333,0.0,5,24,8,2952,5255,0,0,0,0,839.3,2103.195833333333,2583
1986,1986-09-28,9.9,16.7,13.120833333333332,0.0,0,24,9,2952,5279,0,0,0,0,839.3,2116.3166666666666,2592
1986,1986-09-29,8.9,17.1,12.4,0.0,0,24,9,2952,5303,0,0,0,0,839.3,2128.7166666666667,2601
1986,1986-09-30,7.6,15.3,11.104166666666666,0.0,0,24,7,2952,5327,0,0,0,0,839.3,2139.820833333333,2608
1986,1986-10-01,9.3,15.6,11.920833333333334,0.0,0,24,7,2952,5351,0,0,0,0,839.3,2151.741666666667,2615
1986,1986-10-02,7.6,14.7,10.9125,0.0,0,24,7,2952,5375,0,0,0,0,839.3,2162.6541666666667,2622
1986,1986-10-03,7.1,15.4,10.895833333333334,0.0,0,24,9,2952,5399,0,0,0,0,839.3,2173.55,2631
1986,1986-10-04,6.4,16.4,11.458333333333334,0.2,3,24,8,2955,5423,0,0,0,0,839.5,2185.008333333333,2639
1986,1986-10-05,9.5,16.2,12.654166666666667,0.2,0,24,6,2955,5447,0,0,0,0,839.7,2197.6625,2645
1986,1986-10-06,10.5,15.9,13.0625,0.0,0,24,7,2955,5471,0,0,0,0,839.7,2210.725,2652
1986,1986-10-07,11.6,16.7,13.504166666666668,0.0,0,24,8,2955,5495,0,0,0,0,839.7,2224.2291666666665,2660
1986,1986-10-08,10.8,15.4,12.558333333333332,0.0,0,24,7,2955,5519,0,0,0,0,839.7,2236.7875,2667
1986,1986-10-09,10.4,15.2,12.424999999999999,0.0,0,24,5,2955,5543,0,0,0,0,839.7,2249.2125,2672
1986,1986-10-10,7.3,13.7,11.316666666666668,5.3999999999999995,0,24,6,2955,5567,0,0,2,1,845.1,2260.5291666666667,2678
1986,1986-10-11,3.1,12.8,8.35,0.0,9,22,8,2964,5589,0,0,0,0,845.1,2268.8791666666666,2686
1986,1986-10-12,4.9,13.4,9.1875,0.0,9,24,7,2973,5613,0,0,0,0,845.1,2278.0666666666666,2693
1986,1986-10-13,9.6,14.8,11.85,0.5,0,24,6,2973,5637,0,0,0,0,845.6,2289.9166666666665,2699
